origin,destination,send_step,delivery_step,status,delay_steps,arquitetura,cenario,hora
4,1,35,36.0,delivered,1,leader_follower,C0,12
2,3,35,36.0,delivered,1,leader_follower,C0,12
3,2,35,36.0,delivered,1,leader_follower,C0,12
3,4,35,36.0,delivered,1,leader_follower,C0,12
4,3,35,36.0,delivered,1,leader_follower,C0,12
4,5,35,36.0,delivered,1,leader_follower,C0,12
5,4,35,36.0,delivered,1,leader_follower,C0,12
0,1,36,37.0,delivered,1,leader_follower,C0,12
1,0,36,37.0,delivered,1,leader_follower,C0,12
1,2,36,37.0,delivered,1,leader_follower,C0,12
2,1,36,37.0,delivered,1,leader_follower,C0,12
1,4,36,37.0,delivered,1,leader_follower,C0,12
4,1,36,37.0,delivered,1,leader_follower,C0,12
2,3,36,37.0,delivered,1,leader_follower,C0,12
3,2,36,37.0,delivered,1,leader_follower,C0,12
3,4,36,37.0,delivered,1,leader_follower,C0,12
4,3,36,37.0,delivered,1,leader_follower,C0,12
4,5,36,37.0,delivered,1,leader_follower,C0,12
5,4,36,37.0,delivered,1,leader_follower,C0,12
0,1,37,38.0,delivered,1,leader_follower,C0,12
1,0,37,38.0,delivered,1,leader_follower,C0,12
1,2,37,38.0,delivered,1,leader_follower,C0,12
2,1,37,38.0,delivered,1,leader_follower,C0,12
1,4,37,38.0,delivered,1,leader_follower,C0,12
4,1,37,38.0,delivered,1,leader_follower,C0,12
2,3,37,38.0,delivered,1,leader_follower,C0,12
3,2,37,38.0,delivered,1,leader_follower,C0,12
3,4,37,38.0,delivered,1,leader_follower,C0,12
4,3,37,38.0,delivered,1,leader_follower,C0,12
4,5,37,38.0,delivered,1,leader_follower,C0,12
5,4,37,38.0,delivered,1,leader_follower,C0,12
0,1,38,39.0,delivered,1,leader_follower,C0,12
1,0,38,39.0,delivered,1,leader_follower,C0,12
1,2,38,39.0,delivered,1,leader_follower,C0,12
2,1,38,39.0,delivered,1,leader_follower,C0,12
1,4,38,39.0,delivered,1,leader_follower,C0,12
4,1,38,39.0,delivered,1,leader_follower,C0,12
2,3,38,39.0,delivered,1,leader_follower,C0,12
3,2,38,39.0,delivered,1,leader_follower,C0,12
3,4,38,39.0,delivered,1,leader_follower,C0,12
4,3,38,39.0,delivered,1,leader_follower,C0,12
4,5,38,39.0,delivered,1,leader_follower,C0,12
5,4,38,39.0,delivered,1,leader_follower,C0,12
0,1,39,40.0,delivered,1,leader_follower,C0,12
1,0,39,40.0,delivered,1,leader_follower,C0,12
1,2,39,40.0,delivered,1,leader_follower,C0,12
2,1,39,40.0,delivered,1,leader_follower,C0,12
1,4,39,40.0,delivered,1,leader_follower,C0,12
4,1,39,40.0,delivered,1,leader_follower,C0,12
2,3,39,40.0,delivered,1,leader_follower,C0,12
3,2,39,40.0,delivered,1,leader_follower,C0,12
3,4,39,40.0,delivered,1,leader_follower,C0,12
4,3,39,40.0,delivered,1,leader_follower,C0,12
4,5,39,40.0,delivered,1,leader_follower,C0,12
5,4,39,40.0,delivered,1,leader_follower,C0,12
0,1,40,41.0,delivered,1,leader_follower,C0,12
1,0,40,41.0,delivered,1,leader_follower,C0,12
1,2,40,41.0,delivered,1,leader_follower,C0,12
2,1,40,41.0,delivered,1,leader_follower,C0,12
1,4,40,41.0,delivered,1,leader_follower,C0,12
4,1,40,41.0,delivered,1,leader_follower,C0,12
2,3,40,41.0,delivered,1,leader_follower,C0,12
3,2,40,41.0,delivered,1,leader_follower,C0,12
3,4,40,41.0,delivered,1,leader_follower,C0,12
4,3,40,41.0,delivered,1,leader_follower,C0,12
4,5,40,41.0,delivered,1,leader_follower,C0,12
5,4,40,41.0,delivered,1,leader_follower,C0,12
0,1,41,42.0,delivered,1,leader_follower,C0,12
1,0,41,42.0,delivered,1,leader_follower,C0,12
1,2,41,42.0,delivered,1,leader_follower,C0,12
2,1,41,42.0,delivered,1,leader_follower,C0,12
1,4,41,42.0,delivered,1,leader_follower,C0,12
4,1,41,42.0,delivered,1,leader_follower,C0,12
2,3,41,42.0,delivered,1,leader_follower,C0,12
3,2,41,42.0,delivered,1,leader_follower,C0,12
3,4,41,42.0,delivered,1,leader_follower,C0,12
4,3,41,42.0,delivered,1,leader_follower,C0,12
4,5,41,42.0,delivered,1,leader_follower,C0,12
5,4,41,42.0,delivered,1,leader_follower,C0,12
0,1,42,43.0,delivered,1,leader_follower,C0,12
1,0,42,43.0,delivered,1,leader_follower,C0,12
1,2,42,43.0,delivered,1,leader_follower,C0,12
2,1,42,43.0,delivered,1,leader_follower,C0,12
1,4,42,43.0,delivered,1,leader_follower,C0,12
4,1,42,43.0,delivered,1,leader_follower,C0,12
2,3,42,43.0,delivered,1,leader_follower,C0,12
3,2,42,43.0,delivered,1,leader_follower,C0,12
3,4,42,43.0,delivered,1,leader_follower,C0,12
4,3,42,43.0,delivered,1,leader_follower,C0,12
4,5,42,43.0,delivered,1,leader_follower,C0,12
5,4,42,43.0,delivered,1,leader_follower,C0,12
0,1,43,44.0,delivered,1,leader_follower,C0,12
1,0,43,44.0,delivered,1,leader_follower,C0,12
1,2,43,44.0,delivered,1,leader_follower,C0,12
2,1,43,44.0,delivered,1,leader_follower,C0,12
1,4,43,44.0,delivered,1,leader_follower,C0,12
4,1,43,44.0,delivered,1,leader_follower,C0,12
2,3,43,44.0,delivered,1,leader_follower,C0,12
3,2,43,44.0,delivered,1,leader_follower,C0,12
3,4,43,44.0,delivered,1,leader_follower,C0,12
4,3,43,44.0,delivered,1,leader_follower,C0,12
4,5,43,44.0,delivered,1,leader_follower,C0,12
5,4,43,44.0,delivered,1,leader_follower,C0,12
0,1,44,45.0,delivered,1,leader_follower,C0,12
1,0,44,45.0,delivered,1,leader_follower,C0,12
1,2,44,45.0,delivered,1,leader_follower,C0,12
2,1,44,45.0,delivered,1,leader_follower,C0,12
1,4,44,45.0,delivered,1,leader_follower,C0,12
4,1,44,45.0,delivered,1,leader_follower,C0,12
2,3,44,45.0,delivered,1,leader_follower,C0,12
3,2,44,45.0,delivered,1,leader_follower,C0,12
3,4,44,45.0,delivered,1,leader_follower,C0,12
4,3,44,45.0,delivered,1,leader_follower,C0,12
4,5,44,45.0,delivered,1,leader_follower,C0,12
5,4,44,45.0,delivered,1,leader_follower,C0,12
0,1,45,46.0,delivered,1,leader_follower,C0,12
1,0,45,46.0,delivered,1,leader_follower,C0,12
1,2,45,46.0,delivered,1,leader_follower,C0,12
2,1,45,46.0,delivered,1,leader_follower,C0,12
1,4,45,46.0,delivered,1,leader_follower,C0,12
4,1,45,46.0,delivered,1,leader_follower,C0,12
2,3,45,46.0,delivered,1,leader_follower,C0,12
3,2,45,46.0,delivered,1,leader_follower,C0,12
3,4,45,46.0,delivered,1,leader_follower,C0,12
4,3,45,46.0,delivered,1,leader_follower,C0,12
4,5,45,46.0,delivered,1,leader_follower,C0,12
5,4,45,46.0,delivered,1,leader_follower,C0,12
0,1,46,47.0,delivered,1,leader_follower,C0,12
1,0,46,47.0,delivered,1,leader_follower,C0,12
1,2,46,47.0,delivered,1,leader_follower,C0,12
2,1,46,47.0,delivered,1,leader_follower,C0,12
1,4,46,47.0,delivered,1,leader_follower,C0,12
4,1,46,47.0,delivered,1,leader_follower,C0,12
2,3,46,47.0,delivered,1,leader_follower,C0,12
3,2,46,47.0,delivered,1,leader_follower,C0,12
3,4,46,47.0,delivered,1,leader_follower,C0,12
4,3,46,47.0,delivered,1,leader_follower,C0,12
4,5,46,47.0,delivered,1,leader_follower,C0,12
5,4,46,47.0,delivered,1,leader_follower,C0,12
0,1,47,48.0,delivered,1,leader_follower,C0,12
1,0,47,48.0,delivered,1,leader_follower,C0,12
1,2,47,48.0,delivered,1,leader_follower,C0,12
2,1,47,48.0,delivered,1,leader_follower,C0,12
1,4,47,48.0,delivered,1,leader_follower,C0,12
4,1,47,48.0,delivered,1,leader_follower,C0,12
2,3,47,48.0,delivered,1,leader_follower,C0,12
3,2,47,48.0,delivered,1,leader_follower,C0,12
3,4,47,48.0,delivered,1,leader_follower,C0,12
4,3,47,48.0,delivered,1,leader_follower,C0,12
4,5,47,48.0,delivered,1,leader_follower,C0,12
5,4,47,48.0,delivered,1,leader_follower,C0,12
0,1,48,49.0,delivered,1,leader_follower,C0,12
1,0,48,49.0,delivered,1,leader_follower,C0,12
1,2,48,49.0,delivered,1,leader_follower,C0,12
2,1,48,49.0,delivered,1,leader_follower,C0,12
1,4,48,49.0,delivered,1,leader_follower,C0,12
4,1,48,49.0,delivered,1,leader_follower,C0,12
2,3,48,49.0,delivered,1,leader_follower,C0,12
3,2,48,49.0,delivered,1,leader_follower,C0,12
3,4,48,49.0,delivered,1,leader_follower,C0,12
4,3,48,49.0,delivered,1,leader_follower,C0,12
4,5,48,49.0,delivered,1,leader_follower,C0,12
5,4,48,49.0,delivered,1,leader_follower,C0,12
0,1,49,50.0,delivered,1,leader_follower,C0,12
1,0,49,50.0,delivered,1,leader_follower,C0,12
1,2,49,50.0,delivered,1,leader_follower,C0,12
2,1,49,50.0,delivered,1,leader_follower,C0,12
1,4,49,50.0,delivered,1,leader_follower,C0,12
4,1,49,50.0,delivered,1,leader_follower,C0,12
2,3,49,50.0,delivered,1,leader_follower,C0,12
3,2,49,50.0,delivered,1,leader_follower,C0,12
3,4,49,50.0,delivered,1,leader_follower,C0,12
4,3,49,50.0,delivered,1,leader_follower,C0,12
4,5,49,50.0,delivered,1,leader_follower,C0,12
5,4,49,50.0,delivered,1,leader_follower,C0,12
0,1,50,51.0,delivered,1,leader_follower,C0,12
1,0,50,51.0,delivered,1,leader_follower,C0,12
1,2,50,51.0,delivered,1,leader_follower,C0,12
2,1,50,51.0,delivered,1,leader_follower,C0,12
1,4,50,51.0,delivered,1,leader_follower,C0,12
4,1,50,51.0,delivered,1,leader_follower,C0,12
2,3,50,51.0,delivered,1,leader_follower,C0,12
3,2,50,51.0,delivered,1,leader_follower,C0,12
3,4,50,51.0,delivered,1,leader_follower,C0,12
4,3,50,51.0,delivered,1,leader_follower,C0,12
4,5,50,51.0,delivered,1,leader_follower,C0,12
5,4,50,51.0,delivered,1,leader_follower,C0,12
0,1,51,52.0,delivered,1,leader_follower,C0,12
1,0,51,52.0,delivered,1,leader_follower,C0,12
1,2,51,52.0,delivered,1,leader_follower,C0,12
2,1,51,52.0,delivered,1,leader_follower,C0,12
1,4,51,52.0,delivered,1,leader_follower,C0,12
4,1,51,52.0,delivered,1,leader_follower,C0,12
2,3,51,52.0,delivered,1,leader_follower,C0,12
3,2,51,52.0,delivered,1,leader_follower,C0,12
3,4,51,52.0,delivered,1,leader_follower,C0,12
4,3,51,52.0,delivered,1,leader_follower,C0,12
4,5,51,52.0,delivered,1,leader_follower,C0,12
5,4,51,52.0,delivered,1,leader_follower,C0,12
0,1,52,53.0,delivered,1,leader_follower,C0,12
1,0,52,53.0,delivered,1,leader_follower,C0,12
1,2,52,53.0,delivered,1,leader_follower,C0,12
2,1,52,53.0,delivered,1,leader_follower,C0,12
1,4,52,53.0,delivered,1,leader_follower,C0,12
4,1,52,53.0,delivered,1,leader_follower,C0,12
2,3,52,53.0,delivered,1,leader_follower,C0,12
3,2,52,53.0,delivered,1,leader_follower,C0,12
3,4,52,53.0,delivered,1,leader_follower,C0,12
4,3,52,53.0,delivered,1,leader_follower,C0,12
4,5,52,53.0,delivered,1,leader_follower,C0,12
5,4,52,53.0,delivered,1,leader_follower,C0,12
0,1,53,54.0,delivered,1,leader_follower,C0,12
1,0,53,54.0,delivered,1,leader_follower,C0,12
1,2,53,54.0,delivered,1,leader_follower,C0,12
2,1,53,54.0,delivered,1,leader_follower,C0,12
1,4,53,54.0,delivered,1,leader_follower,C0,12
4,1,53,54.0,delivered,1,leader_follower,C0,12
2,3,53,54.0,delivered,1,leader_follower,C0,12
3,2,53,54.0,delivered,1,leader_follower,C0,12
3,4,53,54.0,delivered,1,leader_follower,C0,12
4,3,53,54.0,delivered,1,leader_follower,C0,12
4,5,53,54.0,delivered,1,leader_follower,C0,12
5,4,53,54.0,delivered,1,leader_follower,C0,12
0,1,54,55.0,delivered,1,leader_follower,C0,12
1,0,54,55.0,delivered,1,leader_follower,C0,12
1,2,54,55.0,delivered,1,leader_follower,C0,12
2,1,54,55.0,delivered,1,leader_follower,C0,12
1,4,54,55.0,delivered,1,leader_follower,C0,12
4,1,54,55.0,delivered,1,leader_follower,C0,12
2,3,54,55.0,delivered,1,leader_follower,C0,12
3,2,54,55.0,delivered,1,leader_follower,C0,12
3,4,54,55.0,delivered,1,leader_follower,C0,12
4,3,54,55.0,delivered,1,leader_follower,C0,12
4,5,54,55.0,delivered,1,leader_follower,C0,12
5,4,54,55.0,delivered,1,leader_follower,C0,12
0,1,55,56.0,delivered,1,leader_follower,C0,12
1,0,55,56.0,delivered,1,leader_follower,C0,12
1,2,55,56.0,delivered,1,leader_follower,C0,12
2,1,55,56.0,delivered,1,leader_follower,C0,12
1,4,55,56.0,delivered,1,leader_follower,C0,12
4,1,55,56.0,delivered,1,leader_follower,C0,12
2,3,55,56.0,delivered,1,leader_follower,C0,12
3,2,55,56.0,delivered,1,leader_follower,C0,12
3,4,55,56.0,delivered,1,leader_follower,C0,12
4,3,55,56.0,delivered,1,leader_follower,C0,12
4,5,55,56.0,delivered,1,leader_follower,C0,12
5,4,55,56.0,delivered,1,leader_follower,C0,12
0,1,56,57.0,delivered,1,leader_follower,C0,12
1,0,56,57.0,delivered,1,leader_follower,C0,12
1,2,56,57.0,delivered,1,leader_follower,C0,12
2,1,56,57.0,delivered,1,leader_follower,C0,12
1,4,56,57.0,delivered,1,leader_follower,C0,12
4,1,56,57.0,delivered,1,leader_follower,C0,12
2,3,56,57.0,delivered,1,leader_follower,C0,12
3,2,56,57.0,delivered,1,leader_follower,C0,12
3,4,56,57.0,delivered,1,leader_follower,C0,12
4,3,56,57.0,delivered,1,leader_follower,C0,12
4,5,56,57.0,delivered,1,leader_follower,C0,12
5,4,56,57.0,delivered,1,leader_follower,C0,12
0,1,57,58.0,delivered,1,leader_follower,C0,12
1,0,57,58.0,delivered,1,leader_follower,C0,12
1,2,57,58.0,delivered,1,leader_follower,C0,12
2,1,57,58.0,delivered,1,leader_follower,C0,12
1,4,57,58.0,delivered,1,leader_follower,C0,12
4,1,57,58.0,delivered,1,leader_follower,C0,12
2,3,57,58.0,delivered,1,leader_follower,C0,12
3,2,57,58.0,delivered,1,leader_follower,C0,12
3,4,57,58.0,delivered,1,leader_follower,C0,12
4,3,57,58.0,delivered,1,leader_follower,C0,12
4,5,57,58.0,delivered,1,leader_follower,C0,12
5,4,57,58.0,delivered,1,leader_follower,C0,12
0,1,58,59.0,delivered,1,leader_follower,C0,12
1,0,58,59.0,delivered,1,leader_follower,C0,12
1,2,58,59.0,delivered,1,leader_follower,C0,12
2,1,58,59.0,delivered,1,leader_follower,C0,12
1,4,58,59.0,delivered,1,leader_follower,C0,12
4,1,58,59.0,delivered,1,leader_follower,C0,12
2,3,58,59.0,delivered,1,leader_follower,C0,12
3,2,58,59.0,delivered,1,leader_follower,C0,12
3,4,58,59.0,delivered,1,leader_follower,C0,12
4,3,58,59.0,delivered,1,leader_follower,C0,12
4,5,58,59.0,delivered,1,leader_follower,C0,12
5,4,58,59.0,delivered,1,leader_follower,C0,12
0,1,59,60.0,delivered,1,leader_follower,C0,12
1,0,59,60.0,delivered,1,leader_follower,C0,12
1,2,59,60.0,delivered,1,leader_follower,C0,12
2,1,59,60.0,delivered,1,leader_follower,C0,12
1,4,59,60.0,delivered,1,leader_follower,C0,12
4,1,59,60.0,delivered,1,leader_follower,C0,12
2,3,59,60.0,delivered,1,leader_follower,C0,12
3,2,59,60.0,delivered,1,leader_follower,C0,12
3,4,59,60.0,delivered,1,leader_follower,C0,12
4,3,59,60.0,delivered,1,leader_follower,C0,12
4,5,59,60.0,delivered,1,leader_follower,C0,12
5,4,59,60.0,delivered,1,leader_follower,C0,12
0,1,60,61.0,delivered,1,leader_follower,C0,12
1,0,60,61.0,delivered,1,leader_follower,C0,12
1,2,60,61.0,delivered,1,leader_follower,C0,12
2,1,60,61.0,delivered,1,leader_follower,C0,12
1,4,60,61.0,delivered,1,leader_follower,C0,12
4,1,60,61.0,delivered,1,leader_follower,C0,12
2,3,60,61.0,delivered,1,leader_follower,C0,12
3,2,60,61.0,delivered,1,leader_follower,C0,12
3,4,60,61.0,delivered,1,leader_follower,C0,12
4,3,60,61.0,delivered,1,leader_follower,C0,12
4,5,60,61.0,delivered,1,leader_follower,C0,12
5,4,60,61.0,delivered,1,leader_follower,C0,12
0,1,61,62.0,delivered,1,leader_follower,C0,12
1,0,61,62.0,delivered,1,leader_follower,C0,12
1,2,61,62.0,delivered,1,leader_follower,C0,12
2,1,61,62.0,delivered,1,leader_follower,C0,12
1,4,61,62.0,delivered,1,leader_follower,C0,12
4,1,61,62.0,delivered,1,leader_follower,C0,12
2,3,61,62.0,delivered,1,leader_follower,C0,12
3,2,61,62.0,delivered,1,leader_follower,C0,12
3,4,61,62.0,delivered,1,leader_follower,C0,12
4,3,61,62.0,delivered,1,leader_follower,C0,12
4,5,61,62.0,delivered,1,leader_follower,C0,12
5,4,61,62.0,delivered,1,leader_follower,C0,12
0,1,62,63.0,delivered,1,leader_follower,C0,12
1,0,62,63.0,delivered,1,leader_follower,C0,12
1,2,62,63.0,delivered,1,leader_follower,C0,12
2,1,62,63.0,delivered,1,leader_follower,C0,12
1,4,62,63.0,delivered,1,leader_follower,C0,12
4,1,62,63.0,delivered,1,leader_follower,C0,12
2,3,62,63.0,delivered,1,leader_follower,C0,12
3,2,62,63.0,delivered,1,leader_follower,C0,12
3,4,62,63.0,delivered,1,leader_follower,C0,12
4,3,62,63.0,delivered,1,leader_follower,C0,12
4,5,62,63.0,delivered,1,leader_follower,C0,12
5,4,62,63.0,delivered,1,leader_follower,C0,12
0,1,63,64.0,delivered,1,leader_follower,C0,12
1,0,63,64.0,delivered,1,leader_follower,C0,12
1,2,63,64.0,delivered,1,leader_follower,C0,12
2,1,63,64.0,delivered,1,leader_follower,C0,12
1,4,63,64.0,delivered,1,leader_follower,C0,12
4,1,63,64.0,delivered,1,leader_follower,C0,12
2,3,63,64.0,delivered,1,leader_follower,C0,12
3,2,63,64.0,delivered,1,leader_follower,C0,12
3,4,63,64.0,delivered,1,leader_follower,C0,12
4,3,63,64.0,delivered,1,leader_follower,C0,12
4,5,63,64.0,delivered,1,leader_follower,C0,12
5,4,63,64.0,delivered,1,leader_follower,C0,12
0,1,64,65.0,delivered,1,leader_follower,C0,12
1,0,64,65.0,delivered,1,leader_follower,C0,12
1,2,64,65.0,delivered,1,leader_follower,C0,12
2,1,64,65.0,delivered,1,leader_follower,C0,12
1,4,64,65.0,delivered,1,leader_follower,C0,12
4,1,64,65.0,delivered,1,leader_follower,C0,12
2,3,64,65.0,delivered,1,leader_follower,C0,12
3,2,64,65.0,delivered,1,leader_follower,C0,12
3,4,64,65.0,delivered,1,leader_follower,C0,12
4,3,64,65.0,delivered,1,leader_follower,C0,12
4,5,64,65.0,delivered,1,leader_follower,C0,12
5,4,64,65.0,delivered,1,leader_follower,C0,12
0,1,65,66.0,delivered,1,leader_follower,C0,12
1,0,65,66.0,delivered,1,leader_follower,C0,12
1,2,65,66.0,delivered,1,leader_follower,C0,12
2,1,65,66.0,delivered,1,leader_follower,C0,12
1,4,65,66.0,delivered,1,leader_follower,C0,12
4,1,65,66.0,delivered,1,leader_follower,C0,12
2,3,65,66.0,delivered,1,leader_follower,C0,12
3,2,65,66.0,delivered,1,leader_follower,C0,12
3,4,65,66.0,delivered,1,leader_follower,C0,12
4,3,65,66.0,delivered,1,leader_follower,C0,12
4,5,65,66.0,delivered,1,leader_follower,C0,12
5,4,65,66.0,delivered,1,leader_follower,C0,12
0,1,66,67.0,delivered,1,leader_follower,C0,12
1,0,66,67.0,delivered,1,leader_follower,C0,12
1,2,66,67.0,delivered,1,leader_follower,C0,12
2,1,66,67.0,delivered,1,leader_follower,C0,12
1,4,66,67.0,delivered,1,leader_follower,C0,12
4,1,66,67.0,delivered,1,leader_follower,C0,12
2,3,66,67.0,delivered,1,leader_follower,C0,12
3,2,66,67.0,delivered,1,leader_follower,C0,12
3,4,66,67.0,delivered,1,leader_follower,C0,12
4,3,66,67.0,delivered,1,leader_follower,C0,12
4,5,66,67.0,delivered,1,leader_follower,C0,12
5,4,66,67.0,delivered,1,leader_follower,C0,12
0,1,67,68.0,delivered,1,leader_follower,C0,12
1,0,67,68.0,delivered,1,leader_follower,C0,12
1,2,67,68.0,delivered,1,leader_follower,C0,12
2,1,67,68.0,delivered,1,leader_follower,C0,12
1,4,67,68.0,delivered,1,leader_follower,C0,12
4,1,67,68.0,delivered,1,leader_follower,C0,12
2,3,67,68.0,delivered,1,leader_follower,C0,12
3,2,67,68.0,delivered,1,leader_follower,C0,12
3,4,67,68.0,delivered,1,leader_follower,C0,12
4,3,67,68.0,delivered,1,leader_follower,C0,12
4,5,67,68.0,delivered,1,leader_follower,C0,12
5,4,67,68.0,delivered,1,leader_follower,C0,12
0,1,68,69.0,delivered,1,leader_follower,C0,12
1,0,68,69.0,delivered,1,leader_follower,C0,12
1,2,68,69.0,delivered,1,leader_follower,C0,12
2,1,68,69.0,delivered,1,leader_follower,C0,12
1,4,68,69.0,delivered,1,leader_follower,C0,12
4,1,68,69.0,delivered,1,leader_follower,C0,12
2,3,68,69.0,delivered,1,leader_follower,C0,12
3,2,68,69.0,delivered,1,leader_follower,C0,12
3,4,68,69.0,delivered,1,leader_follower,C0,12
4,3,68,69.0,delivered,1,leader_follower,C0,12
4,5,68,69.0,delivered,1,leader_follower,C0,12
5,4,68,69.0,delivered,1,leader_follower,C0,12
0,1,69,70.0,delivered,1,leader_follower,C0,12
1,0,69,70.0,delivered,1,leader_follower,C0,12
1,2,69,70.0,delivered,1,leader_follower,C0,12
2,1,69,70.0,delivered,1,leader_follower,C0,12
1,4,69,70.0,delivered,1,leader_follower,C0,12
4,1,69,70.0,delivered,1,leader_follower,C0,12
2,3,69,70.0,delivered,1,leader_follower,C0,12
3,2,69,70.0,delivered,1,leader_follower,C0,12
3,4,69,70.0,delivered,1,leader_follower,C0,12
4,3,69,70.0,delivered,1,leader_follower,C0,12
4,5,69,70.0,delivered,1,leader_follower,C0,12
5,4,69,70.0,delivered,1,leader_follower,C0,12
0,1,70,71.0,delivered,1,leader_follower,C0,12
1,0,70,71.0,delivered,1,leader_follower,C0,12
1,2,70,71.0,delivered,1,leader_follower,C0,12
2,1,70,71.0,delivered,1,leader_follower,C0,12
1,4,70,71.0,delivered,1,leader_follower,C0,12
4,1,70,71.0,delivered,1,leader_follower,C0,12
2,3,70,71.0,delivered,1,leader_follower,C0,12
3,2,70,71.0,delivered,1,leader_follower,C0,12
3,4,70,71.0,delivered,1,leader_follower,C0,12
4,3,70,71.0,delivered,1,leader_follower,C0,12
4,5,70,71.0,delivered,1,leader_follower,C0,12
5,4,70,71.0,delivered,1,leader_follower,C0,12
0,1,71,72.0,delivered,1,leader_follower,C0,12
1,0,71,72.0,delivered,1,leader_follower,C0,12
1,2,71,72.0,delivered,1,leader_follower,C0,12
2,1,71,72.0,delivered,1,leader_follower,C0,12
1,4,71,72.0,delivered,1,leader_follower,C0,12
4,1,71,72.0,delivered,1,leader_follower,C0,12
2,3,71,72.0,delivered,1,leader_follower,C0,12
3,2,71,72.0,delivered,1,leader_follower,C0,12
3,4,71,72.0,delivered,1,leader_follower,C0,12
4,3,71,72.0,delivered,1,leader_follower,C0,12
4,5,71,72.0,delivered,1,leader_follower,C0,12
5,4,71,72.0,delivered,1,leader_follower,C0,12
0,1,72,73.0,delivered,1,leader_follower,C0,12
1,0,72,73.0,delivered,1,leader_follower,C0,12
1,2,72,73.0,delivered,1,leader_follower,C0,12
2,1,72,73.0,delivered,1,leader_follower,C0,12
1,4,72,73.0,delivered,1,leader_follower,C0,12
4,1,72,73.0,delivered,1,leader_follower,C0,12
2,3,72,73.0,delivered,1,leader_follower,C0,12
3,2,72,73.0,delivered,1,leader_follower,C0,12
3,4,72,73.0,delivered,1,leader_follower,C0,12
4,3,72,73.0,delivered,1,leader_follower,C0,12
4,5,72,73.0,delivered,1,leader_follower,C0,12
5,4,72,73.0,delivered,1,leader_follower,C0,12
0,1,73,74.0,delivered,1,leader_follower,C0,12
1,0,73,74.0,delivered,1,leader_follower,C0,12
1,2,73,74.0,delivered,1,leader_follower,C0,12
2,1,73,74.0,delivered,1,leader_follower,C0,12
1,4,73,74.0,delivered,1,leader_follower,C0,12
4,1,73,74.0,delivered,1,leader_follower,C0,12
2,3,73,74.0,delivered,1,leader_follower,C0,12
3,2,73,74.0,delivered,1,leader_follower,C0,12
3,4,73,74.0,delivered,1,leader_follower,C0,12
4,3,73,74.0,delivered,1,leader_follower,C0,12
4,5,73,74.0,delivered,1,leader_follower,C0,12
5,4,73,74.0,delivered,1,leader_follower,C0,12
0,1,74,75.0,delivered,1,leader_follower,C0,12
1,0,74,75.0,delivered,1,leader_follower,C0,12
1,2,74,75.0,delivered,1,leader_follower,C0,12
2,1,74,75.0,delivered,1,leader_follower,C0,12
1,4,74,75.0,delivered,1,leader_follower,C0,12
4,1,74,75.0,delivered,1,leader_follower,C0,12
2,3,74,75.0,delivered,1,leader_follower,C0,12
3,2,74,75.0,delivered,1,leader_follower,C0,12
3,4,74,75.0,delivered,1,leader_follower,C0,12
4,3,74,75.0,delivered,1,leader_follower,C0,12
4,5,74,75.0,delivered,1,leader_follower,C0,12
5,4,74,75.0,delivered,1,leader_follower,C0,12
0,1,75,76.0,delivered,1,leader_follower,C0,12
1,0,75,76.0,delivered,1,leader_follower,C0,12
1,2,75,76.0,delivered,1,leader_follower,C0,12
2,1,75,76.0,delivered,1,leader_follower,C0,12
1,4,75,76.0,delivered,1,leader_follower,C0,12
4,1,75,76.0,delivered,1,leader_follower,C0,12
2,3,75,76.0,delivered,1,leader_follower,C0,12
3,2,75,76.0,delivered,1,leader_follower,C0,12
3,4,75,76.0,delivered,1,leader_follower,C0,12
4,3,75,76.0,delivered,1,leader_follower,C0,12
4,5,75,76.0,delivered,1,leader_follower,C0,12
5,4,75,76.0,delivered,1,leader_follower,C0,12
0,1,76,77.0,delivered,1,leader_follower,C0,12
1,0,76,77.0,delivered,1,leader_follower,C0,12
1,2,76,77.0,delivered,1,leader_follower,C0,12
2,1,76,77.0,delivered,1,leader_follower,C0,12
1,4,76,77.0,delivered,1,leader_follower,C0,12
4,1,76,77.0,delivered,1,leader_follower,C0,12
2,3,76,77.0,delivered,1,leader_follower,C0,12
3,2,76,77.0,delivered,1,leader_follower,C0,12
3,4,76,77.0,delivered,1,leader_follower,C0,12
4,3,76,77.0,delivered,1,leader_follower,C0,12
4,5,76,77.0,delivered,1,leader_follower,C0,12
5,4,76,77.0,delivered,1,leader_follower,C0,12
0,1,77,78.0,delivered,1,leader_follower,C0,12
1,0,77,78.0,delivered,1,leader_follower,C0,12
1,2,77,78.0,delivered,1,leader_follower,C0,12
2,1,77,78.0,delivered,1,leader_follower,C0,12
1,4,77,78.0,delivered,1,leader_follower,C0,12
4,1,77,78.0,delivered,1,leader_follower,C0,12
2,3,77,78.0,delivered,1,leader_follower,C0,12
3,2,77,78.0,delivered,1,leader_follower,C0,12
3,4,77,78.0,delivered,1,leader_follower,C0,12
4,3,77,78.0,delivered,1,leader_follower,C0,12
4,5,77,78.0,delivered,1,leader_follower,C0,12
5,4,77,78.0,delivered,1,leader_follower,C0,12
0,1,78,79.0,delivered,1,leader_follower,C0,12
1,0,78,79.0,delivered,1,leader_follower,C0,12
1,2,78,79.0,delivered,1,leader_follower,C0,12
2,1,78,79.0,delivered,1,leader_follower,C0,12
1,4,78,79.0,delivered,1,leader_follower,C0,12
4,1,78,79.0,delivered,1,leader_follower,C0,12
